Mtech_Project,Server,Date,Utilization,Parameter,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-31T02:30:00,0.466390005,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T22:30:00,0.128898332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T17:30:00,0.101944169,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T13:30:00,87.73305384,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-30T11:30:00,87.56027857,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-09T22:30:00,87.64916738,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-09T20:30:00,87.55277888,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-09T19:30:00,87.55666733,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-09T18:30:00,88.20194499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-10T01:30:00,87.54944483,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-09T23:30:00,87.73999914,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-09T10:30:00,87.56100006,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-11T02:30:00,87.72719765,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-10T19:30:00,87.64472262,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-10T17:30:00,87.60021337,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-10T13:30:00,87.7263902,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-10T10:30:00,87.57305654,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-10T06:30:00,87.64416567,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-23T03:30:00,50.0777216,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-22T16:30:00,87.56918017,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-22T05:30:00,0.063889167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-26T05:30:00,0.544166669,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T01:30:00,0.132778334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T00:30:00,0.052499167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-26T17:30:00,0.34416667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-26T13:30:00,0.191389171,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-26T04:30:00,0.247778333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-26T03:30:00,0.062223334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-26T00:30:00,0.053611666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-25T23:30:00,0.193334169,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-25T22:30:00,0.126113334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-25T13:30:00,0.211667503,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-25T05:30:00,0.565278317,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T04:30:00,0.271944999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T01:30:00,0.054720834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T20:30:00,0.059443334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T14:30:00,1.596110001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T13:30:00,0.272775824,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T07:30:00,0.097779166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-27T05:30:00,0.136945002,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-29T01:30:00,0.056389167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T14:30:00,27.52972207,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T12:30:00,1.961111682,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T10:30:00,36.85833258,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T09:30:00,0.057247501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-28T06:30:00,0.057243333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-29T21:30:00,0.062530833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-29T19:30:00,0.054998334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-29T12:30:00,0.416667505,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-29T07:30:00,0.100555001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-29T06:30:00,0.05361,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-14T12:30:00,0.063888333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-14T15:30:00,0.074165833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-14T07:30:00,0.071944166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-18T10:30:00,87.55972354,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-18T09:30:00,87.65250015,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-18T13:30:00,87.84055519,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-18T07:30:00,87.59555499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-18T06:30:00,87.55972226,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-18T23:30:00,0.187222501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-14T03:30:00,0.059165833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-14T00:30:00,0.0497225,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-13T21:30:00,0.123610834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-13T20:30:00,0.050832499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-13T17:30:00,0.195289999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-13T13:30:00,0.265830836,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-13T07:30:00,32.04389016,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-13T11:30:00,6.313532551,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-19T22:30:00,87.69856898,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-19T16:30:00,0.056668334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-19T23:30:00,87.89499855,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-20T00:30:00,87.58110936,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-20T03:30:00,87.70307732,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-20T04:30:00,87.7861112,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-20T21:30:00,0.049723334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-20T23:30:00,0.264721672,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-21T00:30:00,0.051113333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-21T01:30:00,0.052776667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-21T02:30:00,0.3091675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-21T04:30:00,0.25499667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-21T11:30:00,27.97547777,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-21T16:30:00,87.56388791,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-22T02:30:00,0.304444169,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-22T04:30:00,0.242500837,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T01:30:00,0.0158325,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T00:30:00,0.013333333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-03T16:30:00,0.020846666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-03T14:30:00,0.06847,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-03T10:30:00,0.076990002,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T01:30:00,0.013889166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T22:30:00,0.014712778,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T20:30:00,0.015,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T14:30:00,0.070833333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T13:30:00,0.152500829,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-04T12:30:00,0.459166671,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-02T01:30:00,0.128611666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-02T00:30:00,0.051945001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T21:30:00,0.129167501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T17:30:00,0.213334164,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T13:30:00,0.268333325,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T11:30:00,0.0619425,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T09:30:00,0.130555833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T08:30:00,0.0597225,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T07:30:00,0.099721668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T06:30:00,0.053889167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-03T00:30:00,0.013329166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-02T23:30:00,0.150277497,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-02T21:30:00,0.068888332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-02T17:30:00,0.198889165,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T04:30:00,0.266913337,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T03:30:00,0.063055834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T01:30:00,0.135000832,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-01T00:30:00,0.130250835,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-30T23:30:00,0.191943338,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-30T09:30:00,0.059721667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-07T00:30:00,0.046110833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-06T18:30:00,0.210000833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-06T14:30:00,37.65527725,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-06T08:30:00,40.36222244,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-06T07:30:00,87.6902771,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T04:30:00,0.166111666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T02:30:00,0.196389171,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T01:30:00,0.045555,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T00:30:00,0.046110833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-07T17:30:00,24.04299456,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-07T16:30:00,37.58138879,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-07T14:30:00,73.98614693,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-07T08:30:00,0.051945,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-06T03:30:00,87.62597275,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T12:30:00,29.99972258,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T11:30:00,1.226964147,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-06T00:30:00,87.5260512,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T09:30:00,0.012990833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T20:30:00,87.60555458,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T07:30:00,0.112255,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T17:30:00,59.63444576,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-05T16:30:00,0.092666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-24T04:30:00,0.241667497,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-24T03:30:00,0.0616675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-23T23:30:00,0.196111669,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-23T22:30:00,0.127777502,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-23T21:30:00,0.051945,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-23T20:30:00,6.468056677,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-23T18:30:00,37.75083383,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-24T23:30:00,0.195268335,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-24T18:30:00,0.201704168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-06-24T10:30:00,0.126667501,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T15:30:00,0.042774999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T12:30:00,0.26861083,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T10:30:00,0.045833333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-08T06:30:00,0.042500833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T04:30:00,0.126666667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T01:30:00,0.048054166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T00:30:00,0.1191675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-09T17:30:00,0.051438333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-09T16:30:00,0.1251375,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-09T10:30:00,0.041110833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-09T08:30:00,0.121945001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-09T06:30:00,0.043890833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T22:30:00,0.046942499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T17:30:00,43.00277756,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T16:30:00,75.40250015,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-07-10T09:30:00,0.046110833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-02T20:30:00,8.387778243,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-02T17:30:00,75.15425046,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-02T13:30:00,0.326110828,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-02T12:30:00,0.225832502,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T02:30:00,0.085833333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T01:30:00,0.097222499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-01T14:30:00,0.078010001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-02T23:30:00,0.326388332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-01T06:30:00,0.086666666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T00:30:00,0.074444166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T18:30:00,0.086120833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T08:30:00,0.078889168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T03:30:00,0.093921666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T07:30:00,1.190555809,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T06:30:00,0.079444167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T13:30:00,0.33166167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T12:30:00,0.074444167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-03T10:30:00,0.078880001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-05T04:30:00,0.082776668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T09:30:00,0.231245838,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T07:30:00,0.086388334,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T06:30:00,0.0847225,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T21:30:00,0.081943333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-04T20:30:00,0.684166654,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-06T08:30:00,0.098610833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-07T00:30:00,0.087501667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-05T16:30:00,0.094195001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-06T01:30:00,0.104999167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-05T20:30:00,1.064445022,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-05T06:30:00,0.078610001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-08T03:30:00,0.098700832,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-07T09:30:00,0.247777499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-07T22:30:00,0.096388333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-07T20:30:00,1.032499956,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-07T13:30:00,0.494444999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-08T04:30:00,0.094196001,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-04T17:30:00,3.319720909,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-04T16:30:00,0.478088336,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-03-04T15:30:00,0.073611668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-09T22:30:00,0.254443338,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-09T16:30:00,75.17138926,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-09T11:30:00,0.089999166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-10T16:30:00,0.650556673,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-10T14:30:00,0.942779159,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-11T04:30:00,0.093888333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-11T02:30:00,0.086944168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-10T22:30:00,0.092777499,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-10T05:30:00,1.038610807,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-10T20:30:00,0.559166682,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T04:30:00,0.091665833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T02:30:00,0.254444174,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-11T22:30:00,0.088054168,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-11T21:30:00,0.238890004,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-13T01:30:00,0.106666668,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T22:30:00,0.294444999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-01-12T15:30:00,0.0925725,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-11T06:30:00,0.036944167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T04:30:00,2.533056636,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T03:30:00,0.06,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-11T21:30:00,0.0408325,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-11T14:30:00,0.035554999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-11T13:30:00,0.2811125,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-13T03:30:00,0.059166667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T22:30:00,0.158610837,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T19:30:00,1.939722521,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T14:30:00,0.162500837,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T11:30:00,0.30694417,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T09:30:00,0.0377775,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-12T06:30:00,0.035276666,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T03:30:00,1.579253287,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T23:30:00,0.336109992,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T22:30:00,0.0816675,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T17:30:00,1.775554212,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T16:30:00,3.007777491,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T15:30:00,0.089439166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T13:30:00,0.381665991,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T10:30:00,33.97194596,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-05T05:30:00,1.822222495,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T09:30:00,0.078055833,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-07T00:30:00,0.241401659,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T22:30:00,0.083364166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T06:30:00,0.081666667,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T05:30:00,1.833472528,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T18:30:00,0.083323333,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T16:30:00,0.256411665,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T11:30:00,0.088659167,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-06T10:30:00,0.086399999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T04:30:00,1.372222492,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T01:30:00,0.233609165,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-27T18:30:00,0.346109166,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-27T17:30:00,1.620555032,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-27T15:30:00,0.0872225,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-27T14:30:00,24.57361268,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-27T12:30:00,0.126665834,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-27T10:30:00,0.343610841,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T23:30:00,0.322499171,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T07:30:00,0.253333328,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T06:30:00,0.084445,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T20:30:00,75.10361226,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-04-28T12:30:00,0.354722502,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T04:30:00,0.36749917,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T03:30:00,1.547778362,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T23:30:00,0.344999999,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T16:30:00,75.38083204,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T15:30:00,2.747717473,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T12:30:00,0.281665822,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T08:30:00,0.261667497,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T07:30:00,0.266388332,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-02T05:30:00,1.877499189,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-04T04:30:00,0.36425583,CPU,,,,,
Performance Analysis,Prjct-ANALYTICS-01,2023-05-03T15:30:00,10.50277696,CPU,,,,,
